THOOMPUMKAL TRADERS
PUTHENCAVU P O             CHENGANNUR 689123 ALAPPUZHA DIST.
Stock & Sales - Item
Manufacturer:,All Manufacturers
Item Code:,All Item Code
Units:,Base UOM
From Date:,01/01/2024
To Date:,31/12/2024
Item Code,Item Name,Category Name,Sales UOM,Total Opening Quantity,Saleable Opening Quantity,Free Opening Quantity,Damage Opening Quantity,(rs.) Opening Value,Purchase,Free Purchase,Total Sales Return,Sales Return Saleable,Sales Return Damages,Total Issues,Saleable Issues,Free Issues,Purchase Return,Adjustments,Stock Transfer Out,Stock Transfer In,Stock Destruction,Total On Hand Qty,On Hand Saleable Qty,On Hand Free Qty,On Hand Damage Qty,(rs.) On Hand Value,Opening Date,Total Opening Quantity,Saleable Opening Quantity,Free Opening Quantity,Damage Opening Quantity,(rs.) Opening Value,Purchase,Free Purchase,Total Sales Return,Sales Return Saleable,Sales Return Damages,Issues,Saleable Issues,Free Issues,Purchase Return,Adjustments,Stock Transfer Out,Stock Transfer In,Stock Destruction,On Hand Qty,On Hand Saleable Qty,On Hand Free Qty,On Hand Damage Qty,(rs.) On Hand Value
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,17/04/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,18/04/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,19/04/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,20/04/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,21/04/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,22/04/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,23/04/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,24/04/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,25/04/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,26/04/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,27/04/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,28/04/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,29/04/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,30/04/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,01/05/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,02/05/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,03/05/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,04/05/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,05/05/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,06/05/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,07/05/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,08/05/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,09/05/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,10/05/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,11/05/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,12/05/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,13/05/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,14/05/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,15/05/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,16/05/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,17/05/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,18/05/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,19/05/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,20/05/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,21/05/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,22/05/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,23/05/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,24/05/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,25/05/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,26/05/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,27/05/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,28/05/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,29/05/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,30/05/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,31/05/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,01/06/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,02/06/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,03/06/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,04/06/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,05/06/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,06/06/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,07/06/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,08/06/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,09/06/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,10/06/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,11/06/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,3670.05
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,12/06/2024,15.00,15.00,0.00,0.00,3670.05,0.00,0.00,0.00,0.00,0.00,1.20,1.20,0.00,0.00,0.00,0.00,0.00,0.00,13.80,13.80,0.00,0.00,3376.45
12251,MD 89 Sadhvi 100g_12251,MDSADHVI100G,KG,10.80,10.80,0.00,0.00,2642.44,10.80,0.00,0.00,0.00,0.00,16.20,16.20,0.00,0.00,0.00,0.00,0.00,0.00,5.40,5.40,0.00,0.00,1321.22,13/06/2024,13.80,13.80,0.00,0.00,3376.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.80,13.80,0.00,0.00,3376.45
